zpid,llm_condition,llm_tier,llm_has_view,llm_has_ocean_view,llm_has_bay_view,llm_has_city_view,llm_has_golf_view,llm_floor_level,llm_is_penthouse,llm_is_corner,llm_has_concierge,llm_has_elevator,llm_has_boat_dock,llm_has_guest_house,llm_amenities_count,llm_is_fixer,llm_distress_count,llm_renovation_age,llm_ok
1008084,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016725,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004178,4,2,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,,1
1016085,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013655,4,1,1,0,0,0,0,7.0,0,0,0,0,0,0,0,1,1,,1
1005844,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000028,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1003273,4,2,1,0,1,0,1,,0,0,1,1,1,1,6,0,0,,1
1003573,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010462,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014476,4,1,1,0,0,0,0,12.0,0,0,0,0,0,0,2,0,0,,1
1013448,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010440,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009263,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016608,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1005467,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016444,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015446,4,2,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1005478,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015605,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014578,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014081,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009133,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017087,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001160,4,2,1,1,1,0,0,2.0,0,0,0,0,0,0,3,0,0,,1
1011028,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012817,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016755,4,2,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1008512,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001911,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010490,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014366,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004514,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006923,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013149,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004811,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007384,4,2,1,1,0,0,0,12.0,0,0,0,1,0,0,2,0,0,,1
1008814,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008066,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008167,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012075,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011412,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,1,1,,1
1010877,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014519,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003182,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005150,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1012763,4,0,1,0,0,0,1,,0,0,0,0,0,0,0,1,1,,1
1002589,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007698,4,0,1,0,0,0,1,,0,0,0,0,0,0,0,1,1,,1
1005025,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000446,4,1,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,,1
1002248,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014229,4,2,1,0,0,1,0,1.0,0,0,1,1,0,0,4,0,0,,1
1008796,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003440,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1012955,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002375,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013015,4,2,1,0,0,0,0,3.0,0,0,0,1,0,0,2,0,0,,1
1005896,4,0,1,0,1,0,0,,0,0,0,0,0,0,0,1,1,,1
1016769,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013945,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016360,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001106,4,2,1,1,1,0,0,,0,0,0,1,0,0,3,0,0,,1
1006195,4,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,,1
1008579,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017130,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004886,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015318,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001277,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003656,4,0,1,1,0,0,0,2.0,0,0,0,1,0,0,2,0,0,,1
1004142,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1007492,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009239,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017539,4,2,1,0,1,0,0,10.0,0,1,0,0,0,0,0,0,0,,1
1003755,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008279,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1000291,4,2,1,1,0,0,0,,0,1,0,0,0,0,0,0,0,,1
1010065,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012787,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1004822,4,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1006463,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010892,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1017543,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007135,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015474,4,2,1,1,0,0,0,2.0,0,0,1,1,0,0,3,0,0,,1
1012868,4,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,1,,1
1001226,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011318,4,2,1,1,1,0,1,,0,0,0,0,0,0,0,0,0,,1
1004175,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,1,1,,1
1017445,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013963,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1006643,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015308,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011471,4,1,1,0,0,0,0,725.0,0,0,0,0,0,0,0,1,1,,1
1016388,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005998,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001042,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014472,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002385,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009151,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002024,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1003468,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016748,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009704,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005299,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007344,4,2,1,1,1,1,0,,0,0,0,1,0,0,4,0,0,,1
1013742,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009794,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010633,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1010603,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009117,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1000617,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1001692,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1004340,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1017295,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004120,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016584,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1009531,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014781,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003474,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014988,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007075,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000862,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009980,4,0,1,0,0,0,0,,0,0,1,1,0,0,3,0,0,,1
1013862,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013534,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,1,,1
1003370,4,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1012043,4,2,1,1,1,0,0,,0,0,0,1,1,0,3,0,0,,1
1005072,4,2,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1009236,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003672,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002876,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011865,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004044,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015250,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016718,4,1,1,0,0,0,0,,0,0,1,1,1,0,5,1,1,,1
1012713,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013306,4,1,1,1,0,0,0,1681.0,0,0,0,0,0,0,0,1,1,,1
1005600,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015601,4,1,1,1,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1005886,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003266,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010872,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005146,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003186,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017226,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007346,4,2,1,0,0,0,0,,0,0,1,1,1,1,6,0,0,,1
1002766,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014453,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010857,4,2,1,1,0,0,0,1700.0,0,0,0,0,0,0,0,0,0,,1
1014264,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008214,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014637,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010489,4,1,1,0,1,0,0,1.0,0,0,0,1,0,0,2,0,0,,1
1011834,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1002469,4,2,1,0,1,1,0,,0,0,1,1,1,1,5,0,0,,1
1003570,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1000952,4,2,1,1,0,0,0,4.0,0,0,0,1,0,0,2,0,0,,1
1010000,4,2,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,,1
1007348,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007629,4,2,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,,1
1010833,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015015,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014647,4,1,1,1,1,0,0,,1,1,0,0,0,0,1,0,0,,1
1010821,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1012994,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1011526,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010345,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1013082,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004828,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1011597,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014718,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007994,4,2,1,1,1,1,0,,0,1,1,1,1,1,6,0,0,,1
1006890,4,1,1,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,,1
1008600,4,0,1,0,1,0,1,,0,0,0,1,0,0,2,1,1,,1
1005583,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014973,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009246,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003915,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008981,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011472,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004833,4,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1002986,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1016695,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1009743,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014196,4,2,1,1,0,1,0,,0,0,1,1,1,1,6,0,0,,1
1001497,4,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,1,,1
1002203,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006038,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004215,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1014368,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014260,4,1,1,1,0,0,0,2.0,0,0,0,0,0,0,4,0,0,,1
1007885,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004865,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006375,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003936,4,0,1,0,1,0,0,762.0,0,0,0,0,0,0,0,1,1,,1
1010012,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014902,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005254,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007026,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002170,4,2,1,1,1,0,0,3.0,0,0,0,1,0,0,2,0,0,,1
1006622,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1005891,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1007293,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009672,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007693,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015418,4,0,1,0,1,0,0,,0,0,0,0,0,0,2,0,0,,1
1008152,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1013078,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000159,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003066,4,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,1,1,,1
1013416,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005956,4,1,1,1,0,0,0,3.0,0,0,0,1,1,0,3,0,0,,1
1005414,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000200,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000393,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003716,4,1,1,1,0,0,0,2554.0,0,0,0,0,0,0,0,1,1,,1
1006268,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013554,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1010977,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002241,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013826,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007544,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006023,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008841,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009733,4,2,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1002075,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001639,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013980,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,1,1,,1
1003193,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001763,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006385,4,0,1,1,0,0,0,4.0,0,0,0,0,0,0,0,1,1,,1
1011185,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005524,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000169,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010936,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006324,4,2,1,1,1,0,1,,0,0,0,0,0,0,0,0,0,,1
1000714,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1007808,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015608,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011228,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008724,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1010385,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011303,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014598,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014095,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003415,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011123,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012094,4,1,1,1,1,0,0,,0,0,0,0,0,0,6,0,0,,1
1002439,4,2,1,1,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1014974,4,2,1,1,1,0,0,1.0,0,1,1,1,1,1,6,0,0,,1
1013379,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1017481,4,1,1,0,0,0,0,,0,0,0,1,0,1,3,0,0,,1
1007591,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000627,4,2,1,0,1,1,0,19.0,0,0,0,0,0,0,13,0,0,,1
1004584,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1017118,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1013662,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,1,1,,1
1013239,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008698,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005986,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1005619,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013318,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008925,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004248,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011140,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1002835,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000847,4,2,1,1,1,1,0,2.0,0,0,0,0,0,0,4,0,0,,1
1015275,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011105,4,2,1,1,0,0,0,,0,0,1,1,1,1,6,0,0,,1
1008298,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012396,4,2,1,1,1,1,0,,0,0,0,0,0,0,8,0,0,,1
1001756,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006413,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016325,4,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1008958,4,1,1,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,,1
1014058,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013620,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,1,1,,1
1001145,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005385,4,0,1,1,0,0,0,10.0,0,0,0,1,0,0,2,0,0,,1
1008911,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016862,4,2,1,1,0,0,0,4.0,0,0,1,1,1,1,6,0,0,,1
1003714,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007355,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004834,4,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1006403,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1013819,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015350,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013871,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1007737,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000070,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1000405,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014419,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016259,4,1,1,1,1,0,0,,0,0,1,1,1,1,6,0,0,,1
1016926,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1001039,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016799,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011714,4,0,1,0,1,0,0,,0,0,0,0,0,0,0,1,1,,1
1010409,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008130,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008379,4,2,1,0,0,0,0,,0,0,0,1,0,1,3,0,0,,1
1011546,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1009048,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007190,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002507,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009284,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006258,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012509,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013317,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017528,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013816,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016001,4,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1005353,4,1,1,1,1,0,0,,0,1,0,0,0,0,0,0,0,,1
1014607,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1002673,4,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1002947,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015185,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011142,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007167,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007853,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006291,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001831,4,1,1,1,0,0,0,15.0,0,1,0,1,1,0,3,0,0,,1
1003943,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015730,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000824,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1004349,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000868,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1010185,4,1,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1006082,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,1,1,,1
1016632,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004329,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013253,4,2,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1003900,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016821,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011544,4,1,1,1,0,0,0,1418.0,0,0,0,0,0,0,0,1,1,,1
1002593,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015784,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013383,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1012023,4,2,1,1,0,0,0,,0,0,1,1,1,1,6,0,0,,1
1006834,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001181,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003859,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006339,4,0,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,,1
